trackingcode,shippingmethod,fromzip,tozip,acceptedat,deliveredat,zip_group_to,transit_time,day_of_week
390455128271,FEDEX.GROUND,75211,49417,2020-02-19T00:00:00,2020-02-24T10:08:56-05:00,494,3,Wednesday
390094791736,FEDEX.GROUND,75211,73071,2020-02-03T16:10:00-06:00,2020-02-04T12:56:11-06:00,730,1,Monday
779895103990,FEDEX.GROUND,75211,79529,2020-01-27T16:26:00-06:00,2020-01-28T11:10:27-06:00,795,1,Monday
779905109422,FEDEX.GROUND,75211,96086,2020-01-27T00:00:00,2020-01-30T13:21:26-08:00,960,3,Monday
390532156354,FEDEX.GROUND,75211,70605,2020-02-20T00:00:00,2020-02-24T11:20:45-06:00,706,2,Thursday
779945883516,FEDEX.GROUND,75211,72076,2020-01-28T15:52:00-06:00,2020-01-29T09:23:25-06:00,720,1,Tuesday
779917768134,FEDEX.GROUND,75211,75409,2020-01-27T15:47:00-06:00,2020-01-28T09:20:56-06:00,754,1,Monday
779946313660,FEDEX.GROUND,75211,67205,2020-01-29T00:00:00,2020-01-30T10:03:40-06:00,672,1,Wednesday
779903761258,FEDEX.GROUND,75211,76028,2020-01-28T00:00:00,2020-01-30T11:19:59-06:00,760,2,Tuesday
779923988516,FEDEX.GROUND,75211,89113,2020-01-28T16:03:00-06:00,2020-01-31T11:13:10-08:00,891,3,Tuesday
390120274373,FEDEX.GROUND,75211,78539,2020-02-03T16:10:00-06:00,2020-02-06T10:21:50-06:00,785,3,Monday
390121618841,FEDEX.GROUND,75211,72501,2020-02-03T17:12:00-06:00,2020-02-05T10:36:05-06:00,725,2,Monday
390106154857,FEDEX.GROUND,75211,75074,2020-02-05T00:00:00,2020-02-06T10:41:37-06:00,750,1,Wednesday
390120587680,FEDEX.GROUND,75211,70460,2020-02-03T16:10:00-06:00,2020-02-05T09:36:26-06:00,704,2,Monday
390455128731,FEDEX.GROUND,75211,92308,2020-02-19T00:00:00,2020-02-24T13:21:47-08:00,923,3,Wednesday
779901509174,FEDEX.GROUND,75211,57078,2020-01-27T00:00:00,2020-01-30T09:08:18-06:00,570,3,Monday
779934151889,FEDEX.GROUND,75211,35611,2020-01-28T00:00:00,2020-01-30T13:57:03-06:00,356,2,Tuesday
390092819442,FEDEX.GROUND,75211,78251,2020-02-03T16:10:00-06:00,2020-02-04T11:11:55-06:00,782,1,Monday
779934891929,FEDEX.GROUND,75211,77023,2020-01-28T16:03:00-06:00,2020-01-29T11:06:56-06:00,770,1,Tuesday
390121034289,FEDEX.GROUND,75211,77515,2020-02-03T16:10:00-06:00,2020-02-04T11:05:03-06:00,775,1,Monday
779940171198,FEDEX.GROUND,75211,90034,2020-01-28T16:03:00-06:00,2020-02-03T10:42:02-08:00,900,4,Tuesday
390129507783,FEDEX.GROUND,75211,67209,2020-02-05T00:00:00,2020-02-07T09:58:06-06:00,672,2,Wednesday
390121912290,FEDEX.GROUND,75211,72602,2020-02-03T16:10:00-06:00,2020-02-05T08:33:01-06:00,726,2,Monday
779917927850,FEDEX.GROUND,75211,76226,2020-01-27T15:47:00-06:00,2020-01-28T10:58:43-06:00,762,1,Monday
390117686912,FEDEX.GROUND,75211,79928,2020-02-03T16:10:00-06:00,2020-02-05T09:33:46-07:00,799,2,Monday
779922240480,FEDEX.GROUND,75211,76858,2020-01-27T17:31:00-06:00,2020-01-28T13:27:45-06:00,768,1,Monday
779934890863,FEDEX.GROUND,75211,77023,2020-01-28T16:03:00-06:00,2020-01-29T11:06:56-06:00,770,1,Tuesday
779903627216,FEDEX.GROUND,75211,32904,2020-01-29T00:00:00,2020-02-03T10:17:30-05:00,329,3,Wednesday
390120320468,FEDEX.GROUND,75211,77478,2020-02-03T16:10:00-06:00,2020-02-04T11:27:16-06:00,774,1,Monday
779946316280,FEDEX.GROUND,75211,67205,2020-01-29T00:00:00,2020-01-30T10:03:40-06:00,672,1,Wednesday
390120977290,FEDEX.GROUND,75211,37771,2020-02-03T16:10:00-06:00,2020-02-05T09:35:12-05:00,377,2,Monday
390099980714,FEDEX.GROUND,75211,72032,2020-02-03T17:12:00-06:00,2020-02-04T10:52:38-06:00,720,1,Monday
390467223850,FEDEX.GROUND,75211,75006,2020-02-18T16:16:00-06:00,2020-02-19T10:49:29-06:00,750,1,Tuesday
390532157041,FEDEX.GROUND,75211,48220,2020-02-20T00:00:00,2020-02-25T10:15:17-05:00,482,3,Thursday
779945925023,FEDEX.GROUND,75211,77505,2020-01-28T16:03:00-06:00,2020-01-29T10:14:40-06:00,775,1,Tuesday
779923780200,FEDEX.GROUND,75211,37203,2020-01-28T16:03:00-06:00,2020-01-30T13:57:43-06:00,372,2,Tuesday
390455129072,FEDEX.GROUND,75211,76502,2020-02-19T00:00:00,2020-02-20T15:42:42-06:00,765,1,Wednesday
390118771507,FEDEX.GROUND,75211,74010,2020-02-03T16:10:00-06:00,2020-02-04T09:58:03-06:00,740,1,Monday
390121853530,FEDEX.GROUND,75211,72602,2020-02-03T16:10:00-06:00,2020-02-05T08:33:01-06:00,726,2,Monday
780691948393,FEDEX.GROUND,75211,30518,2019-11-04T00:00:00,2019-11-06T11:31:25-05:00,305,2,Monday
779928090329,FEDEX.GROUND,75211,10016,2020-01-28T00:00:00,2020-01-31T11:03:54-05:00,100,3,Tuesday
779909325680,FEDEX.GROUND,75211,82009,2020-01-27T14:59:00-06:00,2020-01-30T14:33:12-07:00,820,3,Monday
779903629138,FEDEX.GROUND,75211,81303,2020-01-29T00:00:00,2020-02-01T09:35:02-07:00,813,2,Wednesday
779934324516,FEDEX.GROUND,75211,77583,2020-01-28T00:00:00,2020-01-29T12:15:13-06:00,775,1,Tuesday
390117673095,FEDEX.GROUND,75211,79928,2020-02-03T16:10:00-06:00,2020-02-05T09:33:46-07:00,799,2,Monday
390121617775,FEDEX.GROUND,75211,72501,2020-02-03T17:12:00-06:00,2020-02-05T10:36:05-06:00,725,2,Monday
390105947725,FEDEX.GROUND,75211,43130,2020-02-04T00:00:00,2020-02-07T09:57:40-05:00,431,3,Tuesday
390129508117,FEDEX.GROUND,75211,74447,2020-02-05T00:00:00,2020-02-06T12:29:02-06:00,744,1,Wednesday
390118831171,FEDEX.GROUND,75211,76051,2020-02-03T16:10:00-06:00,2020-02-04T11:03:13-06:00,760,1,Monday
779915696470,FEDEX.GROUND,75211,81007,2020-01-27T15:47:00-06:00,2020-01-29T09:40:49-07:00,810,2,Monday
390121619517,FEDEX.GROUND,75211,72501,2020-02-03T17:12:00-06:00,2020-02-05T10:36:05-06:00,725,2,Monday
779916900516,FEDEX.GROUND,75211,70769,2020-01-27T15:47:00-06:00,2020-01-29T09:19:39-06:00,707,2,Monday
779913025159,FEDEX.GROUND,75211,67401,2020-01-27T15:47:00-06:00,2020-01-29T09:13:03-06:00,674,2,Monday
390120524929,FEDEX.GROUND,75211,77575,2020-02-03T16:10:00-06:00,2020-02-04T09:53:04-06:00,775,1,Monday
390105788156,FEDEX.GROUND,75211,77384,2020-02-03T16:10:00-06:00,2020-02-04T10:54:28-06:00,773,1,Monday
390129508047,FEDEX.GROUND,75211,77304,2020-02-05T00:00:00,2020-02-06T11:01:49-06:00,773,1,Wednesday
779903627238,FEDEX.GROUND,75211,80123,2020-01-29T00:00:00,2020-02-03T08:39:42-07:00,801,3,Wednesday
779907703938,FEDEX.GROUND,75211,39339,2020-01-27T00:00:00,2020-01-29T13:43:37-06:00,393,2,Monday
390114632865,FEDEX.GROUND,75211,78753,2020-02-03T00:00:00,2020-02-04T12:28:58-06:00,787,1,Monday
390120290141,FEDEX.GROUND,75211,75773,2020-02-03T16:10:00-06:00,2020-02-04T11:12:00-06:00,757,1,Monday
390116175970,FEDEX.GROUND,75211,72210,2020-02-03T17:12:00-06:00,2020-02-04T09:26:06-06:00,722,1,Monday
390119045106,FEDEX.GROUND,75211,74429,2020-02-03T16:10:00-06:00,2020-02-04T09:23:21-06:00,744,1,Monday
779916594265,FEDEX.GROUND,75211,80863,2020-01-27T15:47:00-06:00,2020-01-29T08:44:34-07:00,808,2,Monday
390124473117,FEDEX.GROUND,75211,34974,2020-02-04T16:27:00-06:00,2020-02-07T12:40:04-05:00,349,3,Tuesday
390119499655,FEDEX.GROUND,75211,70380,2020-02-03T16:10:00-06:00,2020-02-05T11:03:38-06:00,703,2,Monday
779906834110,FEDEX.GROUND,75211,30076,2020-01-27T16:26:00-06:00,2020-01-30T09:53:29-05:00,300,3,Monday
390099980287,FEDEX.GROUND,75211,79932,2020-02-03T17:12:00-06:00,2020-02-05T12:20:57-07:00,799,2,Monday
779915906140,FEDEX.GROUND,75211,06351,2020-01-27T15:47:00-06:00,2020-01-30T08:53:50-05:00,063,3,Monday
390118764950,FEDEX.GROUND,75211,74010,2020-02-03T16:10:00-06:00,2020-02-04T09:58:03-06:00,740,1,Monday
390129369433,FEDEX.GROUND,75211,77071,2020-02-05T00:00:00,2020-02-06T12:16:05-06:00,770,1,Wednesday
390429740249,FEDEX.GROUND,75211,39042,2020-02-17T16:56:00-06:00,2020-02-19T10:24:06-06:00,390,1,Monday
779928271101,FEDEX.GROUND,75211,78412,2020-01-29T00:00:00,2020-01-31T12:32:28-06:00,784,2,Wednesday
779915556533,FEDEX.GROUND,75211,78557,2020-01-27T15:47:00-06:00,2020-01-29T09:39:38-06:00,785,2,Monday
390106994808,FEDEX.GROUND,75211,39211,2020-02-03T17:12:00-06:00,2020-02-05T15:28:13-06:00,392,2,Monday
390427288442,FEDEX.GROUND,75211,62521,2020-02-17T15:54:00-06:00,2020-02-19T11:43:51-06:00,625,1,Monday
390430795422,FEDEX.GROUND,75211,67205,2020-02-17T15:50:00-06:00,2020-02-18T09:34:53-06:00,672,0,Monday
390431169013,FEDEX.GROUND,75211,39211,2020-02-17T16:56:00-06:00,2020-02-19T14:06:04-06:00,392,1,Monday
390429831203,FEDEX.GROUND,75211,79761,2020-02-17T00:00:00,2020-02-18T12:34:19-06:00,797,0,Monday
779918049240,FEDEX.GROUND,75211,81620,2020-01-27T15:47:00-06:00,2020-01-30T09:26:13-07:00,816,3,Monday
390116182620,FEDEX.GROUND,75211,92008,2020-02-03T00:00:00,2020-02-06T11:33:35-08:00,920,3,Monday
390110083945,FEDEX.GROUND,75211,78244,2020-02-03T00:00:00,2020-02-04T14:39:56-06:00,782,1,Monday
779917544267,FEDEX.GROUND,75211,70058,2020-01-27T15:47:00-06:00,2020-01-29T09:55:25-06:00,700,2,Monday
779928320309,FEDEX.GROUND,75211,75701,2020-01-29T00:00:00,2020-01-30T10:42:50-06:00,757,1,Wednesday
779946108070,FEDEX.GROUND,75211,78102,2020-01-28T15:52:00-06:00,2020-01-30T10:56:08-06:00,781,2,Tuesday
390106156140,FEDEX.GROUND,75211,75069,2020-02-05T00:00:00,2020-02-05T09:48:23-06:00,750,0,Wednesday
779897484527,FEDEX.GROUND,75211,77386,2020-01-27T16:50:00-06:00,2020-01-28T10:05:31-06:00,773,1,Monday
390121634951,FEDEX.GROUND,75211,38668,2020-02-03T16:10:00-06:00,2020-02-05T10:22:51-06:00,386,2,Monday
779946319863,FEDEX.GROUND,75211,67205,2020-01-29T00:00:00,2020-01-30T10:03:40-06:00,672,1,Wednesday
390427269263,FEDEX.GROUND,75211,73703,2020-02-17T16:56:00-06:00,2020-02-18T09:21:28-06:00,737,0,Monday
390455129554,FEDEX.GROUND,75211,49417,2020-02-19T00:00:00,2020-02-24T10:08:56-05:00,494,3,Wednesday
390430519296,FEDEX.GROUND,75211,78254,2020-02-17T15:50:00-06:00,2020-02-18T13:12:54-06:00,782,0,Monday
390563079899,FEDEX.GROUND,75211,72601,2020-02-21T17:08:00-06:00,2020-02-25T09:35:16-06:00,726,2,Friday
779928320191,FEDEX.GROUND,75211,80020,2020-01-29T00:00:00,2020-02-03T12:39:16-07:00,800,3,Wednesday
779934325020,FEDEX.GROUND,75211,77583,2020-01-28T00:00:00,2020-01-29T12:15:13-06:00,775,1,Tuesday
390129068862,FEDEX.GROUND,75211,77706,2020-02-04T16:27:00-06:00,2020-02-05T10:52:08-06:00,777,1,Tuesday
779915516827,FEDEX.GROUND,75211,78504,2020-01-27T15:47:00-06:00,2020-01-29T10:01:43-06:00,785,2,Monday
390102342327,FEDEX.GROUND,75211,75071,2020-02-03T16:10:00-06:00,2020-02-04T11:42:22-06:00,750,1,Monday
779946320054,FEDEX.GROUND,75211,67205,2020-01-29T00:00:00,2020-01-30T10:03:40-06:00,672,1,Wednesday
390429739657,FEDEX.GROUND,75211,39157,2020-02-17T16:56:00-06:00,2020-02-19T11:45:35-06:00,391,1,Monday
780691238794,FEDEX.GROUND,75211,38916,2019-11-04T00:00:00,2019-11-07T09:55:35-06:00,389,3,Monday
779917480549,FEDEX.GROUND,75211,87110,2020-01-27T15:47:00-06:00,2020-01-30T09:24:19-07:00,871,3,Monday
779901472324,FEDEX.GROUND,75211,17066,2020-01-27T16:26:00-06:00,2020-01-30T13:02:37-05:00,170,3,Monday
779926657780,FEDEX.GROUND,75211,74133,2020-01-29T00:00:00,2020-01-30T11:12:09-06:00,741,1,Wednesday
779902128234,FEDEX.GROUND,75211,33810,2020-01-27T16:50:00-06:00,2020-01-30T11:43:16-05:00,338,3,Monday
390120992603,FEDEX.GROUND,75211,77657,2020-02-03T16:10:00-06:00,2020-02-04T09:58:18-06:00,776,1,Monday
390121546297,FEDEX.GROUND,75211,39211,2020-02-03T17:12:00-06:00,2020-02-05T10:02:58-06:00,392,2,Monday
779928271605,FEDEX.GROUND,75211,79936,2020-01-29T00:00:00,2020-01-31T08:40:37-07:00,799,2,Wednesday
779903627948,FEDEX.GROUND,75211,80905,2020-01-29T00:00:00,2020-02-01T11:09:53-07:00,809,2,Wednesday
390129368768,FEDEX.GROUND,75211,77598,2020-02-05T00:00:00,2020-02-06T10:13:15-06:00,775,1,Wednesday
390106155577,FEDEX.GROUND,75211,78216,2020-02-05T00:00:00,2020-02-06T09:55:59-06:00,782,1,Wednesday
779945558790,FEDEX.GROUND,75211,23420,2020-01-28T16:03:00-06:00,2020-01-31T12:13:59-05:00,234,3,Tuesday
779944429452,FEDEX.GROUND,75211,92467,2020-01-28T16:52:00-06:00,2020-01-31T14:03:45-08:00,924,3,Tuesday
779895788984,FEDEX.GROUND,75211,95843,2020-01-27T00:00:00,2020-01-30T09:01:29-08:00,958,3,Monday
779917203122,FEDEX.GROUND,75211,75098,2020-01-27T15:47:00-06:00,2020-01-28T10:49:55-06:00,750,1,Monday
779939362438,FEDEX.GROUND,75211,71953,2020-01-28T14:20:00-06:00,2020-01-29T10:12:51-06:00,719,1,Tuesday
390129369135,FEDEX.GROUND,75211,85326,2020-02-05T00:00:00,2020-02-07T09:25:47-07:00,853,2,Wednesday
779903627672,FEDEX.GROUND,75211,80126,2020-01-29T00:00:00,2020-02-03T10:27:23-07:00,801,3,Wednesday
779946317816,FEDEX.GROUND,75211,67205,2020-01-29T00:00:00,2020-01-30T10:03:40-06:00,672,1,Wednesday
779903964399,FEDEX.GROUND,75211,76114,2020-01-28T00:00:00,2020-01-30T08:43:12-06:00,761,2,Tuesday
779903629219,FEDEX.GROUND,75211,81303,2020-01-29T00:00:00,2020-02-01T09:35:02-07:00,813,2,Wednesday
390427269035,FEDEX.GROUND,75211,74074,2020-02-17T16:56:00-06:00,2020-02-18T10:36:22-06:00,740,0,Monday
779923314459,FEDEX.GROUND,75211,34202,2020-01-27T17:31:00-06:00,2020-01-30T10:25:08-05:00,342,3,Monday
779947267549,FEDEX.GROUND,75211,75040,2020-01-28T15:52:00-06:00,2020-01-29T10:40:00-06:00,750,1,Tuesday
779945986908,FEDEX.GROUND,75211,80234,2020-01-28T15:52:00-06:00,2020-01-30T08:48:31-07:00,802,2,Tuesday
779901748063,FEDEX.GROUND,75211,88230,2020-01-27T00:00:00,2020-01-29T09:25:38-07:00,882,2,Monday
779923168876,FEDEX.GROUND,75211,77057,2020-01-27T17:31:00-06:00,2020-01-28T09:21:51-06:00,770,1,Monday
779916921867,FEDEX.GROUND,75211,71105,2020-01-27T15:47:00-06:00,2020-01-28T10:06:24-06:00,711,1,Monday
779902152077,FEDEX.GROUND,75211,94588,2020-01-27T16:50:00-06:00,2020-01-30T11:52:43-08:00,945,3,Monday
390430515350,FEDEX.GROUND,75211,78254,2020-02-17T15:50:00-06:00,2020-02-18T13:12:54-06:00,782,0,Monday
390446350116,FEDEX.GROUND,75211,70663,2020-02-17T15:50:00-06:00,2020-02-19T10:37:07-06:00,706,1,Monday
390118849552,FEDEX.GROUND,75211,75070,2020-02-03T16:10:00-06:00,2020-02-04T11:39:36-06:00,750,1,Monday
390420811866,FEDEX.GROUND,75211,76661,2020-02-17T15:54:00-06:00,2020-02-18T13:23:04-06:00,766,0,Monday
390420407314,FEDEX.GROUND,75211,41025,2020-02-17T00:00:00,2020-02-20T11:38:52-05:00,410,2,Monday
390477796405,FEDEX.GROUND,75211,71635,2020-02-18T00:00:00,2020-02-20T12:42:24-06:00,716,2,Tuesday
390555534395,FEDEX.GROUND,75211,70808,2020-02-21T16:03:00-06:00,2020-02-25T11:01:55-06:00,708,2,Friday
390533562953,FEDEX.GROUND,75211,76234,2020-02-20T16:06:00-06:00,2020-02-21T09:50:08-06:00,762,1,Thursday
779945912332,FEDEX.GROUND,75211,80134,2020-01-28T15:52:00-06:00,2020-01-30T08:32:38-07:00,801,2,Tuesday
779947288639,FEDEX.GROUND,75211,77365,2020-01-28T15:52:00-06:00,2020-01-29T09:09:10-06:00,773,1,Tuesday
779945923281,FEDEX.GROUND,75211,77505,2020-01-28T16:03:00-06:00,2020-01-29T10:14:40-06:00,775,1,Tuesday
779912288174,FEDEX.GROUND,75211,67156,2020-01-27T16:50:00-06:00,2020-01-28T11:34:29-06:00,671,1,Monday
390120925180,FEDEX.GROUND,75211,75075,2020-02-03T16:10:00-06:00,2020-02-04T10:30:22-06:00,750,1,Monday
390105786771,FEDEX.GROUND,75211,77384,2020-02-03T16:10:00-06:00,2020-02-04T10:54:28-06:00,773,1,Monday
779903380815,FEDEX.GROUND,75211,29536,2020-01-27T00:00:00,2020-01-30T11:54:26-05:00,295,3,Monday
779895790322,FEDEX.GROUND,75211,95843,2020-01-27T00:00:00,2020-01-30T09:01:29-08:00,958,3,Monday
390101490575,FEDEX.GROUND,75211,35810,2020-02-03T16:10:00-06:00,2020-02-05T08:35:21-06:00,358,2,Monday
390110860589,FEDEX.GROUND,75211,92692,2020-02-03T00:00:00,2020-02-06T09:54:24-08:00,926,3,Monday
779915828050,FEDEX.GROUND,75211,72113,2020-01-27T15:47:00-06:00,2020-01-28T10:09:48-06:00,721,1,Monday
777056323837,FEDEX.GROUND,75211,76177,2019-11-22T13:30:00-06:00,2019-11-25T11:13:14-06:00,761,1,Friday
779902509295,FEDEX.GROUND,75211,81052,2020-01-27T00:00:00,2020-01-29T10:55:36-07:00,810,2,Monday
779895788664,FEDEX.GROUND,75211,44720,2020-01-27T00:00:00,2020-01-30T09:55:54-05:00,447,3,Monday
390122398869,FEDEX.GROUND,75211,77414,2020-02-03T16:10:00-06:00,2020-02-04T11:24:52-06:00,774,1,Monday
390129446067,FEDEX.GROUND,75211,77456,2020-02-04T16:27:00-06:00,2020-02-05T11:00:43-06:00,774,1,Tuesday
390470745400,FEDEX.GROUND,75211,76302,2020-02-18T16:16:00-06:00,2020-02-19T09:17:38-06:00,763,1,Tuesday
779934127553,FEDEX.GROUND,75211,35650,2020-01-28T00:00:00,2020-01-30T08:55:57-06:00,356,2,Tuesday
779894934354,FEDEX.GROUND,75211,34610,2020-01-27T16:26:00-06:00,2020-01-30T10:52:36-05:00,346,3,Monday
390106156014,FEDEX.GROUND,75211,80501,2020-02-05T00:00:00,2020-02-07T11:08:12-07:00,805,2,Wednesday
390112865572,FEDEX.GROUND,75211,39208,2020-02-03T16:10:00-06:00,2020-02-05T09:13:58-06:00,392,2,Monday
779912283768,FEDEX.GROUND,75211,87507,2020-01-27T16:50:00-06:00,2020-01-30T09:42:23-07:00,875,3,Monday
390132854430,FEDEX.GROUND,75211,78045,2020-02-04T00:00:00,2020-02-06T13:30:25-06:00,780,2,Tuesday
390105288553,FEDEX.GROUND,75211,97504,2020-02-03T17:12:00-06:00,2020-02-07T12:25:59-08:00,975,4,Monday
779947504704,FEDEX.GROUND,75211,67206,2020-01-28T16:52:00-06:00,2020-01-29T10:24:09-06:00,672,1,Tuesday
779911354367,FEDEX.GROUND,75211,78586,2020-01-27T16:26:00-06:00,2020-01-29T09:33:58-06:00,785,2,Monday
779911427241,FEDEX.GROUND,75211,86044,2020-01-27T14:59:00-06:00,2020-01-30T10:21:14-07:00,860,3,Monday
779916634560,FEDEX.GROUND,75211,45315,2020-01-27T15:47:00-06:00,2020-01-30T10:21:34-05:00,453,3,Monday
779903628407,FEDEX.GROUND,75211,76086,2020-01-29T00:00:00,2020-01-30T08:46:47-06:00,760,1,Wednesday
390120669700,FEDEX.GROUND,75211,78539,2020-02-03T16:10:00-06:00,2020-02-05T09:27:13-06:00,785,2,Monday
779917951580,FEDEX.GROUND,75211,75189,2020-01-27T17:31:00-06:00,2020-01-28T11:37:14-06:00,751,1,Monday
779928271330,FEDEX.GROUND,75211,73020,2020-01-29T00:00:00,2020-01-31T11:07:13-06:00,730,2,Wednesday
779917370030,FEDEX.GROUND,75211,78411,2020-01-27T15:47:00-06:00,2020-01-29T09:21:43-06:00,784,2,Monday
779915710927,FEDEX.GROUND,75211,81007,2020-01-27T15:47:00-06:00,2020-01-29T09:40:49-07:00,810,2,Monday
779903627363,FEDEX.GROUND,75211,80525,2020-01-29T00:00:00,2020-02-03T13:13:19-07:00,805,3,Wednesday
390504279715,FEDEX.GROUND,75211,07836,2020-02-19T16:47:00-06:00,2020-02-24T10:22:07-05:00,078,3,Wednesday
779944427703,FEDEX.GROUND,75211,92111,2020-01-28T16:52:00-06:00,2020-01-31T14:15:55-08:00,921,3,Tuesday
779895789189,FEDEX.GROUND,75211,78041,2020-01-27T00:00:00,2020-01-29T09:53:34-06:00,780,2,Monday
779932726171,FEDEX.GROUND,75211,95973,2020-01-28T16:03:00-06:00,2020-01-31T13:50:58-08:00,959,3,Tuesday
779950044788,FEDEX.GROUND,75211,79915,2020-01-28T16:52:00-06:00,2020-01-31T14:20:40-07:00,799,3,Tuesday
779903627580,FEDEX.GROUND,75211,78503,2020-01-29T00:00:00,2020-01-31T09:30:32-06:00,785,2,Wednesday
390117586964,FEDEX.GROUND,75211,76063,2020-02-03T16:10:00-06:00,2020-02-04T10:59:23-06:00,760,1,Monday
779923835071,FEDEX.GROUND,75211,91710,2020-01-28T16:03:00-06:00,2020-01-31T10:22:51-08:00,917,3,Tuesday
390105947243,FEDEX.GROUND,75211,47905,2020-02-04T00:00:00,2020-02-06T11:17:12-05:00,479,2,Tuesday
779946314699,FEDEX.GROUND,75211,67205,2020-01-29T00:00:00,2020-01-30T10:03:40-06:00,672,1,Wednesday
779897480863,FEDEX.GROUND,75211,88101,2020-01-27T16:50:00-06:00,2020-01-28T12:34:21-06:00,881,1,Monday
390106999063,FEDEX.GROUND,75211,39204,2020-02-03T17:12:00-06:00,2020-02-05T10:23:41-06:00,392,2,Monday
390105946740,FEDEX.GROUND,75211,85023,2020-02-04T00:00:00,2020-02-06T11:30:49-07:00,850,2,Tuesday
390532155027,FEDEX.GROUND,75211,48220,2020-02-20T00:00:00,2020-02-25T10:15:17-05:00,482,3,Thursday
390455128981,FEDEX.GROUND,75211,76502,2020-02-19T00:00:00,2020-02-20T15:42:42-06:00,765,1,Wednesday
390126685987,FEDEX.GROUND,75211,92037,2020-02-04T00:00:00,2020-02-10T07:34:14-08:00,920,4,Tuesday
390117235163,FEDEX.GROUND,75211,08055,2020-02-03T18:26:00-06:00,2020-02-06T09:52:29-05:00,080,3,Monday
390117782622,FEDEX.GROUND,75211,34114,2020-02-04T00:00:00,2020-02-07T10:29:17-05:00,341,3,Tuesday
390555544411,FEDEX.GROUND,75211,70634,2020-02-21T16:03:00-06:00,2020-02-24T11:07:42-06:00,706,1,Friday
390103820642,FEDEX.GROUND,75211,77587,2020-02-03T00:00:00,2020-02-04T12:24:01-06:00,775,1,Monday
779938131426,FEDEX.GROUND,75211,77034,2020-01-28T15:52:00-06:00,2020-01-29T11:45:11-06:00,770,1,Tuesday
390099979055,FEDEX.GROUND,75211,92692,2020-02-03T17:12:00-06:00,2020-02-06T11:35:14-08:00,926,3,Monday
390532155120,FEDEX.GROUND,75211,49412,2020-02-20T00:00:00,2020-02-25T10:59:56-05:00,494,3,Thursday
779909324710,FEDEX.GROUND,75211,82009,2020-01-27T14:59:00-06:00,2020-01-30T14:33:12-07:00,820,3,Monday
390417293484,FEDEX.GROUND,75211,78665,2020-02-17T15:54:00-06:00,2020-02-18T10:12:17-06:00,786,0,Monday
390487074711,FEDEX.GROUND,75211,32922,2020-02-19T16:29:00-06:00,2020-02-24T12:46:05-05:00,329,3,Wednesday
390421622316,FEDEX.GROUND,75211,76179,2020-02-17T15:54:00-06:00,2020-02-18T12:08:13-06:00,761,0,Monday
779902783635,FEDEX.GROUND,75211,30024,2020-01-27T16:26:00-06:00,2020-01-30T10:09:06-05:00,300,3,Monday
779927809139,FEDEX.GROUND,75211,84075,2020-01-28T16:03:00-06:00,2020-01-31T12:03:22-07:00,840,3,Tuesday
779947199975,FEDEX.GROUND,75211,30033,2020-01-28T16:52:00-06:00,2020-01-30T11:35:44-05:00,300,2,Tuesday
779947249528,FEDEX.GROUND,75211,67601,2020-01-28T15:52:00-06:00,2020-01-30T09:07:15-06:00,676,2,Tuesday
779895104183,FEDEX.GROUND,75211,79529,2020-01-27T16:26:00-06:00,2020-01-28T11:10:27-06:00,795,1,Monday
390129507794,FEDEX.GROUND,75211,72211,2020-02-05T00:00:00,2020-02-06T09:30:40-06:00,722,1,Wednesday
779928748026,FEDEX.GROUND,75211,72023,2020-01-29T16:06:00-06:00,2020-01-30T10:32:04-06:00,720,1,Wednesday
390555567033,FEDEX.GROUND,75211,87571,2020-02-21T16:03:00-06:00,2020-02-24T11:00:09-07:00,875,1,Friday
390455128640,FEDEX.GROUND,75211,78412,2020-02-19T00:00:00,2020-02-21T10:08:16-06:00,784,2,Wednesday
390533885713,FEDEX.GROUND,75211,77532,2020-02-20T16:06:00-06:00,2020-02-21T10:45:49-06:00,775,1,Thursday
779917275772,FEDEX.GROUND,75211,72120,2020-01-27T15:47:00-06:00,2020-01-28T09:35:33-06:00,721,1,Monday
390121005812,FEDEX.GROUND,75211,77657,2020-02-03T16:10:00-06:00,2020-02-04T09:58:18-06:00,776,1,Monday
390419181311,FEDEX.GROUND,75211,23451,2020-02-17T15:54:00-06:00,2020-02-20T10:27:12-05:00,234,2,Monday
390454617937,FEDEX.GROUND,75211,78602,2020-02-18T16:11:00-06:00,2020-02-19T10:38:11-06:00,786,1,Tuesday
390514415938,FEDEX.GROUND,75211,03867,2020-02-20T15:38:00-06:00,2020-02-25T09:06:27-05:00,038,3,Thursday
779946317264,FEDEX.GROUND,75211,67205,2020-01-29T00:00:00,2020-01-30T10:03:40-06:00,672,1,Wednesday
779919863403,FEDEX.GROUND,75211,33584,2020-01-27T17:31:00-06:00,2020-01-30T12:12:07-05:00,335,3,Monday
390113003330,FEDEX.GROUND,75211,79706,2020-02-03T00:00:00,2020-02-04T09:40:03-06:00,797,1,Monday
390118853349,FEDEX.GROUND,75211,75070,2020-02-03T16:10:00-06:00,2020-02-04T11:39:36-06:00,750,1,Monday
390129507419,FEDEX.GROUND,75211,77304,2020-02-05T00:00:00,2020-02-06T11:01:49-06:00,773,1,Wednesday
390532155954,FEDEX.GROUND,75211,67216,2020-02-20T00:00:00,2020-02-24T09:41:05-06:00,672,2,Thursday
