zip_group_to,day_of_week,days_req,n_success,n_failure,n,percentage,confidence_yes,confidence_no,decision,successRateTargetPct,n_success_aggregate,n_failure_aggregate,n_aggregate,percentage_aggregate,confidence_yes_aggregate,confidence_no_aggregate,decision_aggregate,successRateTargetPct_aggregate
765,Wednesday,3,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,8,0,8,1.0,0.16625223786985024,0.8337477621301499,defer,0.98
766,Friday,0,0,3,3,0.0,5.062500000000104e-08,0.9999999493749999,no,0.985,3,4,7,0.42857142857142855,4.095072592382918e-08,0.999999959049274,no,0.985
766,Monday,0,3,1,4,0.75,0.0021832563375000194,0.9978167436625001,no,0.985,3,4,7,0.42857142857142855,4.095072592382918e-08,0.999999959049274,no,0.985
766,Friday,1,3,0,3,1.0,0.058663449375000044,0.9413365506249999,defer,0.985,7,0,7,1.0,0.11388549845742686,0.8861145015425732,defer,0.985
766,Monday,1,4,0,4,1.0,0.07278349763437506,0.927216502365625,defer,0.985,7,0,7,1.0,0.11388549845742686,0.8861145015425732,defer,0.985
766,Friday,2,3,0,3,1.0,0.07763184000000006,0.9223681600000001,defer,0.98,7,0,7,1.0,0.1492369774182145,0.8507630225817856,defer,0.98
766,Monday,2,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,7,0,7,1.0,0.1492369774182145,0.8507630225817856,defer,0.98
766,Friday,3,3,0,3,1.0,0.07763184000000006,0.9223681600000001,defer,0.98,7,0,7,1.0,0.1492369774182145,0.8507630225817856,defer,0.98
766,Monday,3,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,7,0,7,1.0,0.1492369774182145,0.8507630225817856,defer,0.98
767,Monday,0,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,5,5,0.0,1.1390625000000358e-11,0.9999999999886096,no,0.985
767,Wednesday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,5,5,0.0,1.1390625000000358e-11,0.9999999999886096,no,0.985
767,Monday,1,4,0,4,1.0,0.07278349763437506,0.927216502365625,defer,0.985,5,0,5,1.0,0.08669174516985942,0.9133082548301406,defer,0.985
767,Wednesday,1,1,0,1,1.0,0.029775000000000017,0.9702249999999999,defer,0.985,5,0,5,1.0,0.08669174516985942,0.9133082548301406,defer,0.985
767,Monday,2,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,5,0,5,1.0,0.11415761913600012,0.885842380864,defer,0.98
767,Wednesday,2,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,5,0,5,1.0,0.11415761913600012,0.885842380864,defer,0.98
767,Monday,3,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,5,0,5,1.0,0.11415761913600012,0.885842380864,defer,0.98
767,Wednesday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,5,0,5,1.0,0.11415761913600012,0.885842380864,defer,0.98
768,Monday,0,0,5,5,0.0,1.1390625000000358e-11,0.9999999999886096,no,0.985,0,5,5,0.0,1.1390625000000358e-11,0.9999999999886096,no,0.985
768,Monday,1,5,0,5,1.0,0.08669174516985942,0.9133082548301406,defer,0.985,5,0,5,1.0,0.08669174516985942,0.9133082548301406,defer,0.985
768,Monday,2,5,0,5,1.0,0.11415761913600012,0.885842380864,defer,0.98,5,0,5,1.0,0.11415761913600012,0.885842380864,defer,0.98
768,Monday,3,5,0,5,1.0,0.11415761913600012,0.885842380864,defer,0.98,5,0,5,1.0,0.11415761913600012,0.885842380864,defer,0.98
769,Monday,0,4,0,4,1.0,0.07278349763437506,0.927216502365625,defer,0.985,4,0,4,1.0,0.07278349763437506,0.927216502365625,defer,0.985
769,Monday,1,4,0,4,1.0,0.07278349763437506,0.927216502365625,defer,0.985,4,0,4,1.0,0.07278349763437506,0.927216502365625,defer,0.985
769,Monday,2,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98
769,Monday,3,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98
770,Monday,0,0,22,22,0.0,1.1222741464020051e-42,1.0000000000000007,no,0.985,0,40,40,0.0,1.6585998481412946e-75,1.000000000000002,no,0.985
770,Tuesday,0,0,14,14,0.0,4.378938903808929e-28,1.0000000000000007,no,0.985,0,40,40,0.0,1.6585998481412946e-75,1.000000000000002,no,0.985
770,Wednesday,0,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,40,40,0.0,1.6585998481412946e-75,1.000000000000002,no,0.985
770,Monday,1,22,0,22,1.0,0.2936282836464709,0.7063717163535286,defer,0.985,40,0,40,1.0,0.4618721729054408,0.5381278270945593,defer,0.985
770,Tuesday,1,14,0,14,1.0,0.20284374635122543,0.7971562536487744,defer,0.985,40,0,40,1.0,0.4618721729054408,0.5381278270945593,defer,0.985
770,Wednesday,1,4,0,4,1.0,0.07278349763437506,0.927216502365625,defer,0.985,40,0,40,1.0,0.4618721729054408,0.5381278270945593,defer,0.985
770,Monday,2,22,0,22,1.0,0.3716527178478794,0.628347282152121,defer,0.98,40,0,40,1.0,0.5632136041280683,0.4367863958719319,yes,0.98
770,Tuesday,2,14,0,14,1.0,0.2614308973545963,0.7385691026454041,defer,0.98,40,0,40,1.0,0.5632136041280683,0.4367863958719319,yes,0.98
770,Wednesday,2,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,40,0,40,1.0,0.5632136041280683,0.4367863958719319,yes,0.98
770,Monday,3,22,0,22,1.0,0.3716527178478794,0.628347282152121,defer,0.98,40,0,40,1.0,0.5632136041280683,0.4367863958719319,yes,0.98
770,Tuesday,3,14,0,14,1.0,0.2614308973545963,0.7385691026454041,defer,0.98,40,0,40,1.0,0.5632136041280683,0.4367863958719319,yes,0.98
770,Wednesday,3,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,40,0,40,1.0,0.5632136041280683,0.4367863958719319,yes,0.98
773,Monday,0,4,13,17,0.23529411764705882,8.443238568826425e-23,1.0000000000000002,no,0.985,4,40,44,0.09090909090909091,2.3296373412456486e-70,0.9999999999999992,no,0.985
773,Tuesday,0,0,8,8,0.0,3.844335937500182e-17,1.0000000000000004,no,0.985,4,40,44,0.09090909090909091,2.3296373412456486e-70,0.9999999999999992,no,0.985
773,Wednesday,0,0,19,19,0.0,3.325256730079976e-37,1.0000000000000009,no,0.985,4,40,44,0.09090909090909091,2.3296373412456486e-70,0.9999999999999992,no,0.985
773,Monday,1,17,0,17,1.0,0.2381803876965634,0.7618196123034363,defer,0.985,32,12,44,0.7272727272727273,9.074824252344282e-14,0.9999999999999093,no,0.985
773,Tuesday,1,8,0,8,1.0,0.12717721598056547,0.8728227840194344,defer,0.985,32,12,44,0.7272727272727273,9.074824252344282e-14,0.9999999999999093,no,0.985
773,Wednesday,1,7,12,19,0.3684210526315789,1.367628416599341e-19,0.9999999999999999,no,0.985,32,12,44,0.7272727272727273,9.074824252344282e-14,0.9999999999999093,no,0.985
773,Monday,2,17,0,17,1.0,0.3048646691429673,0.6951353308570332,defer,0.98,44,0,44,1.0,0.5971221357265749,0.40287786427342437,yes,0.98
773,Tuesday,2,8,0,8,1.0,0.16625223786985024,0.8337477621301499,defer,0.98,44,0,44,1.0,0.5971221357265749,0.40287786427342437,yes,0.98
773,Wednesday,2,19,0,19,1.0,0.33239202824490577,0.6676079717550946,defer,0.98,44,0,44,1.0,0.5971221357265749,0.40287786427342437,yes,0.98
773,Monday,3,17,0,17,1.0,0.3048646691429673,0.6951353308570332,defer,0.98,44,0,44,1.0,0.5971221357265749,0.40287786427342437,yes,0.98
773,Tuesday,3,8,0,8,1.0,0.16625223786985024,0.8337477621301499,defer,0.98,44,0,44,1.0,0.5971221357265749,0.40287786427342437,yes,0.98
773,Wednesday,3,19,0,19,1.0,0.33239202824490577,0.6676079717550946,defer,0.98,44,0,44,1.0,0.5971221357265749,0.40287786427342437,yes,0.98
774,Monday,0,0,18,18,0.0,2.2168378200533084e-35,1.0000000000000009,no,0.985,0,33,33,0.0,9.707397373666183e-63,1.0000000000000018,no,0.985
774,Tuesday,0,0,7,7,0.0,2.562890625000108e-15,0.9999999999999976,no,0.985,0,33,33,0.0,9.707397373666183e-63,1.0000000000000018,no,0.985
774,Wednesday,0,0,8,8,0.0,3.844335937500182e-17,1.0000000000000004,no,0.985,0,33,33,0.0,9.707397373666183e-63,1.0000000000000018,no,0.985
774,Monday,1,18,0,18,1.0,0.24960768188111493,0.7503923181188848,defer,0.985,33,0,33,1.0,0.40182007092152977,0.5981799290784708,defer,0.985
774,Tuesday,1,7,0,7,1.0,0.11388549845742686,0.8861145015425732,defer,0.985,33,0,33,1.0,0.40182007092152977,0.5981799290784708,defer,0.985
774,Wednesday,1,8,0,8,1.0,0.12717721598056547,0.8728227840194344,defer,0.985,33,0,33,1.0,0.40182007092152977,0.5981799290784708,defer,0.985
774,Monday,2,18,0,18,1.0,0.31876737576010794,0.6812326242398925,defer,0.98,33,0,33,1.0,0.49686263202236947,0.503137367977631,defer,0.98
774,Tuesday,2,7,0,7,1.0,0.1492369774182145,0.8507630225817856,defer,0.98,33,0,33,1.0,0.49686263202236947,0.503137367977631,defer,0.98
774,Wednesday,2,8,0,8,1.0,0.16625223786985024,0.8337477621301499,defer,0.98,33,0,33,1.0,0.49686263202236947,0.503137367977631,defer,0.98
774,Monday,3,18,0,18,1.0,0.31876737576010794,0.6812326242398925,defer,0.98,33,0,33,1.0,0.49686263202236947,0.503137367977631,defer,0.98
774,Tuesday,3,7,0,7,1.0,0.1492369774182145,0.8507630225817856,defer,0.98,33,0,33,1.0,0.49686263202236947,0.503137367977631,defer,0.98
774,Wednesday,3,8,0,8,1.0,0.16625223786985024,0.8337477621301499,defer,0.98,33,0,33,1.0,0.49686263202236947,0.503137367977631,defer,0.98
775,Monday,0,2,16,18,0.1111111111111111,1.6374000117018203e-29,1.0000000000000002,no,0.985,2,32,34,0.058823529411764705,3.739297396044056e-58,0.9999999999999994,no,0.985
775,Tuesday,0,0,10,10,0.0,8.649755859375498e-21,1.0000000000000002,no,0.985,2,32,34,0.058823529411764705,3.739297396044056e-58,0.9999999999999994,no,0.985
775,Thursday,0,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,2,32,34,0.058823529411764705,3.739297396044056e-58,0.9999999999999994,no,0.985
775,Wednesday,0,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,2,32,34,0.058823529411764705,3.739297396044056e-58,0.9999999999999994,no,0.985
775,Monday,1,18,0,18,1.0,0.24960768188111493,0.7503923181188848,defer,0.985,34,0,34,1.0,0.4107927698577067,0.5892072301422936,defer,0.985
775,Tuesday,1,10,0,10,1.0,0.1531655143747441,0.8468344856252558,defer,0.985,34,0,34,1.0,0.4107927698577067,0.5892072301422936,defer,0.985
775,Thursday,1,4,0,4,1.0,0.07278349763437506,0.927216502365625,defer,0.985,34,0,34,1.0,0.4107927698577067,0.5892072301422936,defer,0.985
775,Wednesday,1,2,0,2,1.0,0.04432837500000003,0.955671625,defer,0.985,34,0,34,1.0,0.4107927698577067,0.5892072301422936,defer,0.985
775,Monday,2,18,0,18,1.0,0.31876737576010794,0.6812326242398925,defer,0.98,34,0,34,1.0,0.5069253793819221,0.49307462061807816,yes,0.98
775,Tuesday,2,10,0,10,1.0,0.1992686492502042,0.8007313507497961,defer,0.98,34,0,34,1.0,0.5069253793819221,0.49307462061807816,yes,0.98
775,Thursday,2,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,34,0,34,1.0,0.5069253793819221,0.49307462061807816,yes,0.98
775,Wednesday,2,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98,34,0,34,1.0,0.5069253793819221,0.49307462061807816,yes,0.98
775,Monday,3,18,0,18,1.0,0.31876737576010794,0.6812326242398925,defer,0.98,34,0,34,1.0,0.5069253793819221,0.49307462061807816,yes,0.98
775,Tuesday,3,10,0,10,1.0,0.1992686492502042,0.8007313507497961,defer,0.98,34,0,34,1.0,0.5069253793819221,0.49307462061807816,yes,0.98
775,Thursday,3,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,34,0,34,1.0,0.5069253793819221,0.49307462061807816,yes,0.98
775,Wednesday,3,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98,34,0,34,1.0,0.5069253793819221,0.49307462061807816,yes,0.98
776,Monday,0,0,6,6,0.0,1.7085937500000632e-13,0.9999999999998294,no,0.985,0,6,6,0.0,1.7085937500000632e-13,0.9999999999998294,no,0.985
776,Monday,1,6,0,6,1.0,0.10039136899231155,0.8996086310076884,defer,0.985,6,0,6,1.0,0.10039136899231155,0.8996086310076884,defer,0.985
776,Monday,2,6,0,6,1.0,0.1318744667532801,0.86812553324672,defer,0.98,6,0,6,1.0,0.1318744667532801,0.86812553324672,defer,0.98
776,Monday,3,6,0,6,1.0,0.1318744667532801,0.86812553324672,defer,0.98,6,0,6,1.0,0.1318744667532801,0.86812553324672,defer,0.98
777,Tuesday,0,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,8,8,0.0,3.844335937500182e-17,1.0000000000000004,no,0.985
777,Wednesday,0,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,8,8,0.0,3.844335937500182e-17,1.0000000000000004,no,0.985
777,Tuesday,1,4,0,4,1.0,0.07278349763437506,0.927216502365625,defer,0.985,8,0,8,1.0,0.12717721598056547,0.8728227840194344,defer,0.985
777,Wednesday,1,4,0,4,1.0,0.07278349763437506,0.927216502365625,defer,0.985,8,0,8,1.0,0.12717721598056547,0.8728227840194344,defer,0.985
777,Tuesday,2,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,8,0,8,1.0,0.16625223786985024,0.8337477621301499,defer,0.98
777,Wednesday,2,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,8,0,8,1.0,0.16625223786985024,0.8337477621301499,defer,0.98
777,Tuesday,3,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,8,0,8,1.0,0.16625223786985024,0.8337477621301499,defer,0.98
777,Wednesday,3,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,8,0,8,1.0,0.16625223786985024,0.8337477621301499,defer,0.98
778,Monday,0,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985
778,Monday,1,2,0,2,1.0,0.04432837500000003,0.955671625,defer,0.985,2,0,2,1.0,0.04432837500000003,0.955671625,defer,0.985
778,Monday,2,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98
778,Monday,3,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98
779,Tuesday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
779,Tuesday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
779,Tuesday,2,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
779,Tuesday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
780,Friday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,4,17,21,0.19047619047619047,1.0209282106979829e-29,1.0,no,0.985
780,Thursday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,4,17,21,0.19047619047619047,1.0209282106979829e-29,1.0,no,0.985
780,Monday,0,4,7,11,0.36363636363636365,1.2023282553710295e-12,0.9999999999987976,no,0.985,4,17,21,0.19047619047619047,1.0209282106979829e-29,1.0,no,0.985
780,Tuesday,0,0,8,8,0.0,3.844335937500182e-17,1.0000000000000004,no,0.985,4,17,21,0.19047619047619047,1.0209282106979829e-29,1.0,no,0.985
780,Friday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,7,14,21,0.3333333333333333,6.76329485371309e-23,1.0,no,0.985
780,Thursday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,7,14,21,0.3333333333333333,6.76329485371309e-23,1.0,no,0.985
780,Monday,1,7,4,11,0.6363636363636364,5.507863070490003e-07,0.999999449213693,no,0.985,7,14,21,0.3333333333333333,6.76329485371309e-23,1.0,no,0.985
780,Tuesday,1,0,8,8,0.0,3.844335937500182e-17,1.0000000000000004,no,0.985,7,14,21,0.3333333333333333,6.76329485371309e-23,1.0,no,0.985
780,Friday,2,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,21,0,21,1.0,0.35882930392640744,0.6411706960735928,defer,0.98
780,Thursday,2,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,21,0,21,1.0,0.35882930392640744,0.6411706960735928,defer,0.98
780,Monday,2,11,0,11,1.0,0.21528327626520016,0.7847167237348001,defer,0.98,21,0,21,1.0,0.35882930392640744,0.6411706960735928,defer,0.98
780,Tuesday,2,8,0,8,1.0,0.16625223786985024,0.8337477621301499,defer,0.98,21,0,21,1.0,0.35882930392640744,0.6411706960735928,defer,0.98
780,Friday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,21,0,21,1.0,0.35882930392640744,0.6411706960735928,defer,0.98
780,Thursday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,21,0,21,1.0,0.35882930392640744,0.6411706960735928,defer,0.98
780,Monday,3,11,0,11,1.0,0.21528327626520016,0.7847167237348001,defer,0.98,21,0,21,1.0,0.35882930392640744,0.6411706960735928,defer,0.98
780,Tuesday,3,8,0,8,1.0,0.16625223786985024,0.8337477621301499,defer,0.98,21,0,21,1.0,0.35882930392640744,0.6411706960735928,defer,0.98
781,Tuesday,0,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,5,5,0.0,1.1390625000000358e-11,0.9999999999886096,no,0.985
781,Wednesday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,5,5,0.0,1.1390625000000358e-11,0.9999999999886096,no,0.985
781,Tuesday,1,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,1,4,5,0.2,4.499296875000117e-09,0.999999995500703,no,0.985
781,Wednesday,1,1,0,1,1.0,0.029775000000000017,0.9702249999999999,defer,0.985,1,4,5,0.2,4.499296875000117e-09,0.999999995500703,no,0.985
781,Tuesday,2,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,5,0,5,1.0,0.11415761913600012,0.885842380864,defer,0.98
781,Wednesday,2,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,5,0,5,1.0,0.11415761913600012,0.885842380864,defer,0.98
781,Tuesday,3,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,5,0,5,1.0,0.11415761913600012,0.885842380864,defer,0.98
781,Wednesday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,5,0,5,1.0,0.11415761913600012,0.885842380864,defer,0.98
782,Monday,0,4,13,17,0.23529411764705882,8.443238568826425e-23,1.0000000000000002,no,0.985,4,29,33,0.12121212121212122,8.387445887391904e-51,1.0000000000000002,no,0.985
782,Tuesday,0,0,8,8,0.0,3.844335937500182e-17,1.0000000000000004,no,0.985,4,29,33,0.12121212121212122,8.387445887391904e-51,1.0000000000000002,no,0.985
782,Wednesday,0,0,8,8,0.0,3.844335937500182e-17,1.0000000000000004,no,0.985,4,29,33,0.12121212121212122,8.387445887391904e-51,1.0000000000000002,no,0.985
782,Monday,1,17,0,17,1.0,0.2381803876965634,0.7618196123034363,defer,0.985,33,0,33,1.0,0.40182007092152977,0.5981799290784708,defer,0.985
782,Tuesday,1,8,0,8,1.0,0.12717721598056547,0.8728227840194344,defer,0.985,33,0,33,1.0,0.40182007092152977,0.5981799290784708,defer,0.985
782,Wednesday,1,8,0,8,1.0,0.12717721598056547,0.8728227840194344,defer,0.985,33,0,33,1.0,0.40182007092152977,0.5981799290784708,defer,0.985
782,Monday,2,17,0,17,1.0,0.3048646691429673,0.6951353308570332,defer,0.98,33,0,33,1.0,0.49686263202236947,0.503137367977631,defer,0.98
782,Tuesday,2,8,0,8,1.0,0.16625223786985024,0.8337477621301499,defer,0.98,33,0,33,1.0,0.49686263202236947,0.503137367977631,defer,0.98
782,Wednesday,2,8,0,8,1.0,0.16625223786985024,0.8337477621301499,defer,0.98,33,0,33,1.0,0.49686263202236947,0.503137367977631,defer,0.98
782,Monday,3,17,0,17,1.0,0.3048646691429673,0.6951353308570332,defer,0.98,33,0,33,1.0,0.49686263202236947,0.503137367977631,defer,0.98
782,Tuesday,3,8,0,8,1.0,0.16625223786985024,0.8337477621301499,defer,0.98,33,0,33,1.0,0.49686263202236947,0.503137367977631,defer,0.98
782,Wednesday,3,8,0,8,1.0,0.16625223786985024,0.8337477621301499,defer,0.98,33,0,33,1.0,0.49686263202236947,0.503137367977631,defer,0.98
784,Monday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985
784,Wednesday,0,0,3,3,0.0,5.062500000000104e-08,0.9999999493749999,no,0.985,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985
784,Monday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985
784,Wednesday,1,0,3,3,0.0,5.062500000000104e-08,0.9999999493749999,no,0.985,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985
784,Monday,2,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98
784,Wednesday,2,3,0,3,1.0,0.07763184000000006,0.9223681600000001,defer,0.98,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98
784,Monday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98
784,Wednesday,3,3,0,3,1.0,0.07763184000000006,0.9223681600000001,defer,0.98,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98
785,Friday,0,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,34,34,0.0,1.4561096060499313e-64,1.0000000000000016,no,0.985
785,Thursday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,34,34,0.0,1.4561096060499313e-64,1.0000000000000016,no,0.985
785,Monday,0,0,28,28,0.0,1.278340394886061e-53,1.000000000000001,no,0.985,0,34,34,0.0,1.4561096060499313e-64,1.0000000000000016,no,0.985
785,Wednesday,0,0,3,3,0.0,5.062500000000104e-08,0.9999999493749999,no,0.985,0,34,34,0.0,1.4561096060499313e-64,1.0000000000000016,no,0.985
785,Friday,1,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,34,34,0.0,1.4561096060499313e-64,1.0000000000000016,no,0.985
785,Thursday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,34,34,0.0,1.4561096060499313e-64,1.0000000000000016,no,0.985
785,Monday,1,0,28,28,0.0,1.278340394886061e-53,1.000000000000001,no,0.985,0,34,34,0.0,1.4561096060499313e-64,1.0000000000000016,no,0.985
785,Wednesday,1,0,3,3,0.0,5.062500000000104e-08,0.9999999493749999,no,0.985,0,34,34,0.0,1.4561096060499313e-64,1.0000000000000016,no,0.985
785,Friday,2,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98,28,6,34,0.8235294117647058,5.260558058500073e-06,0.9999947394419423,no,0.98
785,Thursday,2,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,28,6,34,0.8235294117647058,5.260558058500073e-06,0.9999947394419423,no,0.98
785,Monday,2,24,4,28,0.8571428571428571,0.0002544653288161862,0.9997455346711839,no,0.98,28,6,34,0.8235294117647058,5.260558058500073e-06,0.9999947394419423,no,0.98
785,Wednesday,2,1,2,3,0.3333333333333333,3.1520000000000084e-05,0.9999684799999999,no,0.98,28,6,34,0.8235294117647058,5.260558058500073e-06,0.9999947394419423,no,0.98
785,Friday,3,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98,34,0,34,1.0,0.5069253793819221,0.49307462061807816,yes,0.98
